area,things,location,size,ciy_part,non_city_part,non_city_sub,date,items,tranf,height,tpye,usage,material,compele_year,tranf_area,house,hall,toilet,part_house,org,total_price,price_per_m,car_tpye,car_area,car_price
安南區,房地(土地+建物),臺南市安南區安中一街31~60號,78.33,住,,,10303,土地1建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土造,1020125,162.18,4,2,3,有,有,7940000,48958,,0.0,0
安南區,土地,新淵段751~780地號,301.15,住,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11842000,39323,,0.0,0
東區,土地,裕東段811~840地號,325.62,住,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15760000,48400,,0.0,0
東區,房地(土地+建物),臺南市東區裕誠街181~210號,145.63,住,,,10303,土地1建物1車位0,全,005,透天厝,見其他登記事項,見其他登記事項,0950222,336.89,6,4,6,有,無,21700000,64413,,0.0,0
南區,房地(土地+建物),臺南市南區大同路二段640巷122弄1~30號,77.05,住,,,10303,土地2建物1車位0,全,002,透天厝,住家用,加強磚造,0711117,97.07,5,2,4,有,無,6600000,67992,,0.0,0
東區,房地(土地+建物),臺南市東區中華東路二段181~210號,6.3,住,,,10303,土地1建物1車位0,十七層,020,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0841106,90.41,2,2,1,有,有,3600000,39819,,0.0,0
東區,房地(土地+建物),臺南市東區崇明十一街31巷1~30號,102.0,住,,,10303,土地1建物1車位0,全,002,透天厝,住商用,鋼筋混凝土構造,0741008,161.66,5,2,3,有,無,9900000,61240,,0.0,0
東區,房地(土地+建物),臺南市東區仁和路109巷1~30號,43.0,住,,,10303,土地1建物1車位0,全,002,透天厝,住家用,加強磚造,0600423,49.01,2,2,2,有,無,2300000,46929,,0.0,0
南區,房地(土地+建物),臺南市南區新興路500巷5弄1~30號,26.7,住,,,10303,土地0建物1車位0,三層,005,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土構造,0720705,76.28,3,2,2,有,有,2100000,27530,,0.0,0
東區,土地,虎尾寮段361~390地號,83.68,其他,,,10303,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,440000,5258,,0.0,0
南區,房地(土地+建物),臺南市南區大成路一段30巷31~60號,83.34,住,,,10303,土地6建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土構造,1021217,181.0,5,2,4,有,無,9980000,55138,,0.0,0
南區,房地(土地+建物),臺南市南區大成路一段30巷31~60號,82.71,住,,,10303,土地6建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土構造,1021217,181.0,5,2,4,有,無,8850000,48895,,0.0,0
南區,房地(土地+建物),臺南市南區大成路一段30巷31~60號,89.7,住,,,10303,土地6建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土構造,1021217,193.98,5,2,4,有,無,9600000,49490,,0.0,0
南區,房地(土地+建物),臺南市南區大成路一段31~60號,94.78,住,,,10303,土地6建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土構造,1021217,229.27,5,1,6,有,無,14200000,61936,,0.0,0
南區,房地(土地+建物),臺南市南區大成路一段30巷31~60號,89.71,住,,,10303,土地6建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土構造,1021217,193.98,5,2,4,有,無,9600000,49490,,0.0,0
南區,房地(土地+建物),臺南市南區大成路一段30巷31~60號,89.7,住,,,10304,土地6建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土構造,1021217,193.98,5,2,4,有,無,9350000,48201,,0.0,0
南區,房地(土地+建物),臺南市南區大成路一段31~60號,89.38,住,,,10303,土地6建物1車位0,全,005,透天厝,見其他登記事項,鋼筋混凝土構造,1021217,214.01,5,1,6,有,無,14200000,66352,,0.0,0
東區,房地(土地+建物),臺南市東區裕忠一街61~90號,121.32,住,,,10303,土地1建物1車位0,全,005,透天厝,見其他登記事項,鋼筋混凝土構造,0920627,267.65,5,2,5,有,無,17500000,65384,,0.0,0
南區,土地,明興段361~390地號,1801.76,農,,,10302,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9538000,5294,,0.0,0
東區,房地(土地+建物),臺南市東區生產路271~300號,15.39,住,,,10303,土地1建物1車位0,二層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0890621,124.66,2,2,2,有,有,5050000,40510,,0.0,0
東區,房地(土地+建物)+車位,臺南市東區中華東路二段226巷27弄1~30號,24.15,商,,,10303,土地1建物1車位1,三層,018,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1020711,235.92,3,2,2,有,有,11080000,46965,坡道平面,0.0,900000
東區,房地(土地+建物)+車位,臺南市東區中華東路二段226巷27弄1~30號,31.74,商,,,10303,土地1建物1車位2,十四層,018,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1020711,306.29,4,2,2,有,有,15440000,50410,坡道平面,0.0,1750000
新營區,房地(土地+建物),臺南市新營區新東里21鄰東興路361~390號,85.5,住,,,10303,土地1建物1車位0,全,004,透天厝,住商用,鋼筋混凝土造,1020717,205.48,5,2,7,有,無,10600000,51587,,0.0,0
新營區,土地,新生段1231~1260地號,17.15,其他,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,90000,5248,,0.0,0
東山區,土地,二重溪段1~30地號,19535.0,,一般農業區,農牧用地,10303,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8880000,455,,0.0,0
官田區,土地,番子田段571~600地號,149.0,農,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,540000,3624,,0.0,0
下營區,土地,大屯寮段1771~1800地號,4358.0,,特定農業區,農牧用地,10303,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3050000,700,,0.0,0
下營區,土地,大屯寮段3271~3300地號,2449.0,,特定農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2693900,1100,,0.0,0
麻豆區,土地,謝厝寮段481~510地號,2246.0,,特定農業區,農牧用地,10303,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3010000,1340,,0.0,0
麻豆區,房地(土地+建物),臺南市麻豆區港尾里15鄰客子寮511~540號,258.38,,鄉村區,乙種建築用地,10304,土地2建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0960215,319.05,5,2,4,有,有,9200000,28836,,0.0,0
大內區,土地,頭社段511~540地號,7570.0,,山坡地保育區,農牧用地,10303,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6434500,850,,0.0,0
官田區,房地(土地+建物),臺南市官田區隆田里信義街一段128巷1~30號,205.0,住,,,10303,土地1建物1車位0,全,003,透天厝,住家用,見其他登記事項,1020716,293.33,5,2,6,有,無,9880000,33682,,0.0,0
將軍區,土地,國中段871~900地號,1023.85,農,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,511925,500,,0.0,0
西港區,土地,劉厝段1441~1470地號,2522.0,,特定農業區,農牧用地,10303,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4539000,1800,,0.0,0
西港區,土地,八分段1021~1050地號,1557.0,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2550000,1638,,0.0,0
學甲區,房地(土地+建物)+車位,臺南市學甲區新達里5鄰華宗路481~510號,100.92,住,,,10304,土地1建物1車位1,全,003,透天厝,住商用,鋼筋混凝土造,0680922,247.5,4,2,3,有,無,3850000,15556,一樓平面,0.0,0
佳里區,房地(土地+建物),臺南市佳里區東寧里17鄰延平路350巷31~60號,80.0,商,,,10303,土地1建物1車位0,全,002,透天厝,住家用,加強磚造,0630422,86.52,3,2,2,有,無,1800000,20804,,0.0,0
西港區,土地,大塭寮段2401~2430地號,600.0,,特定農業區,農牧用地,10302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,1667,,0.0,0
西港區,土地,�T營段781~810地號,168.27,,鄉村區,乙種建築用地,10303,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,746850,4438,,0.0,0
安定區,土地,港口段2881~2910地號,5.0,,鄉村區,乙種建築用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,90750,18150,,0.0,0
善化區,土地,小新營段1141~1170地號,2529.0,農,,,10302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11000000,4350,,0.0,0
新市區,房地(土地+建物),臺南市新巿區復興路62巷1~30號,20.02,住,,,10303,土地1建物1車位0,七層,008,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840531,92.61,3,2,2,有,有,2680000,28939,,0.0,0
新市區,土地,永就段721~750地號,1534.0,,特定農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3528200,2300,,0.0,0
山上區,土地,山上段1111~1140地號,603.0,,山坡地保育區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,663,,0.0,0
新化區,土地,新化段太子廟小段1591~1620地號,116.25,,特定農業區,水利用地,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,1720,,0.0,0
新市區,土地,信義段181~210地號,216.31,其他,,,10303,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,840000,3883,,0.0,0
新市區,土地,信義段181~210地號,25.03,其他,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,60000,2397,,0.0,0
新市區,土地,三舍段61~90地號,7688.0,,特定農業區,農牧用地,10305,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,46128000,6000,,0.0,0
關廟區,土地,五甲段2371~2400地號,1330.0,,一般農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2380000,1789,,0.0,0
仁德區,房地(土地+建物),臺南市仁德區仁德里中正路二段1205巷1~30號,21.08,住,,,10303,土地1建物1車位0,五層,007,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830225,84.64,3,1,2,有,有,2500000,29537,,0.0,0
關廟區,房地(土地+建物),臺南市關廟區埤頭里關新路一段751~780號,95.0,,鄉村區,乙種建築用地,10303,土地1建物1車位0,全,001,透天厝,住家用,加強磚造,0731019,38.88,3,1,2,有,無,2800000,72016,,0.0,0
仁德區,土地,太新段991~1020地號,659.86,農,,,10303,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2766275,4192,,0.0,0
歸仁區,房地(土地+建物),臺南市歸仁區八甲里大仁七街31~60號,18.4,住,,,10303,土地1建物1車位0,四層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831117,74.17999999999999,2,2,1,有,有,1850000,24939,,0.0,0
永康區,土地,蔦松段451~480地號,2000.0,農,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12000000,6000,,0.0,0
永康區,土地,車行段661~690地號,25.0,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,453750,18150,,0.0,0
永康區,土地,頂溪段481~510地號,76.95,工,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,801000,10409,,0.0,0
永康區,房地(土地+建物),臺南市永康區蔦松里中正北路601~630號,15.51,住,,,10302,土地1建物1車位0,十二層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850918,112.37,3,2,2,有,有,2430000,21625,,0.0,0
永康區,房地(土地+建物)+車位,臺南市永康區永平街271~300號,17.4,住,,,10303,土地1建物1車位1,七層,008,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831125,136.72,3,2,2,有,有,4180000,30573,一樓平面,0.0,0
永康區,房地(土地+建物),臺南市永康區龍埔街91~120號,99.0,住,,,10302,土地2建物1車位0,全,004,透天厝,住家用,見其他登記事項,1000210,187.42,3,2,3,有,無,9600000,51222,,0.0,0
永康區,房地(土地+建物),臺南市永康區自強路197巷1~30號,103.55,住,,,10303,土地2建物1車位0,全,004,透天厝,住家用,見其他登記事項,1000415,206.84,5,5,2,有,無,9500000,45929,,0.0,0
永康區,房地(土地+建物),臺南市永康區鹽洲里鹽行路146巷20弄1~30號,15.41,住,,,10302,土地1建物1車位0,八層,011,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841222,113.62,3,2,2,有,有,3400000,29924,,0.0,0
北區,房地(土地+建物),臺南市北區西門路四段316巷1~30號,27.48,住,,,10303,土地2建物1車位0,五層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710603,104.28,2,2,1,有,無,2350000,22535,,0.0,0
北區,房地(土地+建物),臺南市北區長榮路五段121~150號,24.81,住,,,10303,土地1建物1車位0,四層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0690225,58.910000000000004,2,2,1,有,無,2100000,35648,,0.0,0
安平區,房地(土地+建物),臺南市安平區慶平路181~210號,2.61,商,,,10303,土地1建物1車位0,九層,013,套房(1房1廳1衛),住家用,鋼筋混凝土構造,0841024,30.16,1,1,1,有,有,650000,21552,,0.0,0
安平區,房地(土地+建物)+車位,臺南市安平區永華五街91~120號,17.31,住,,,10302,土地1建物1車位1,四層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0830323,100.57000000000001,3,2,2,有,有,2880000,28637,坡道機械,0.0,0
永康區,房地(土地+建物),臺南市永康區鹽行里中正七街88巷1~30號,78.5,住,,,10303,土地1建物1車位0,全,004,透天厝,見使用執照,鋼筋混凝土造,0930608,219.46,6,6,6,有,無,10000000,45566,,0.0,0
永康區,房地(土地+建物),臺南市永康區網寮里永興路61~90號,10.17,住,,,10303,土地1建物1車位0,二層,010,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810723,98.47,3,1,2,有,有,3380000,34325,,0.0,0
安南區,土地,國聖段1261~1290地號,73.99,其他,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,223800,3025,,0.0,0
安南區,房地(土地+建物),臺南市安南區府安路三段276巷1~30號,170.04,住,,,10303,土地1建物1車位0,全,002,透天厝,住商用,加強磚造,0700513,92.52,7,2,3,有,無,4200000,45396,,0.0,0
安南區,土地,佃南段211~240地號,3893.67,農,,,10212,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24734430,6352,,0.0,0
北區,土地,康祥段1~30地號,19.02,其他,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,401322,21100,,0.0,0
東區,房地(土地+建物),臺南市東區立德四路1~30號,51.89,住,,,10303,土地1建物1車位0,全,002,透天厝,住家用,加強磚造,0521231,66.78,4,2,2,有,無,4000000,59898,,0.0,0
柳營區,土地,果毅後段1531~1560地號,30.0,,一般農業區,交通用地,10302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27000,900,,0.0,0
柳營區,土地,果毅後段1531~1560地號,683.0,,一般農業區,交通用地,10302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,614700,900,,0.0,0
柳營區,土地,果毅後段1531~1560地號,613.0,,一般農業區,交通用地,10302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,551700,900,,0.0,0
柳營區,土地,果毅後段1531~1560地號,714.0,,一般農業區,交通用地,10302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,642600,900,,0.0,0
柳營區,土地,果毅後段1531~1560地號,11.0,,一般農業區,交通用地,10302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9900,900,,0.0,0
鹽水區,土地,岸內段汫水港小段61~90地號,1394.0,,一般農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,669120,480,,0.0,0
新營區,房地(土地+建物),臺南市新營區隋唐街115巷9弄31~60號,90.46,住,,,10303,土地2建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,0961129,177.23,3,2,3,有,無,6500000,36676,,0.0,0
新營區,土地,南新段1141~1170地號,36.22,住,,,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1039800,28708,,0.0,0
後壁區,土地,新東段451~480地號,13.68,,鄉村區,乙種建築用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,116554,8520,,0.0,0
白河區,土地,埤子頭段五汴頭小段1381~1410地號,2678.0,,特定農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4800000,1792,,0.0,0
後壁區,土地,新港東段新港東小段1771~1800地號,350.0,,特定農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,196000,560,,0.0,0
白河區,房地(土地+建物),臺南市白河區三民路211~240號,128.13,住,,,10303,土地5建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0780111,130.73,4,2,3,有,無,2500000,19123,,0.0,0
鹽水區,房地(土地+建物),臺南市鹽水區橋南里行昌路29巷30弄1~30號,82.24,住,,,10304,土地1建物1車位0,全,002,透天厝,住商用,加強磚造,0680509,101.01,3,2,2,有,無,1250000,12375,,0.0,0
佳里區,房地(土地+建物),臺南市佳里區建南里28鄰祥和三街121~150號,74.02,住,,,10303,土地1建物1車位0,全,002,透天厝,住商用,加強磚造,0700619,107.49,2,1,2,有,無,2880000,26793,,0.0,0
白河區,土地,玉豐段1~30地號,115.88,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,52000,449,,0.0,0
後壁區,土地,新東段451~480地號,8.47,,鄉村區,乙種建築用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,72164,8520,,0.0,0
歸仁區,房地(土地+建物),臺南市歸仁區大仁三街23巷1~30號,182.55,住,,,10303,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0730124,229.24,8,1,3,有,無,3200000,13959,,0.0,0
新市區,土地,社內段151~180地號,10.8,,鄉村區,水利用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,270000,25000,,0.0,0
新化區,土地,新音段571~600地號,63.46,住,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2880000,45383,,0.0,0
善化區,土地,德興段721~750地號,310.04,,鄉村區,乙種建築用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2813658,9075,,0.0,0
七股區,土地,大文段811~840地號,107.07,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,69596,650,,0.0,0
新市區,房地(土地+建物),臺南市新巿區豐華路31~60號,86.0,住,,,10303,土地2建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0800918,171.18,4,2,3,有,無,1000000,5842,,0.0,0
龍崎區,土地,龍船段301~330地號,624.3,,山坡地保育區,農牧用地,10303,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,320,,0.0,0
永康區,房地(土地+建物),臺南市永康區中正路872巷1~30號,22.3,住,,,10303,土地1建物1車位0,二層,008,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820526,110.88,3,2,2,有,有,2500000,22547,,0.0,0
安南區,土地,城中段1~30地號,160.78,住,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2600000,16171,,0.0,0
